UserId,NumAnswers,NumAccepted,AcceptedPercent
1201967,117,39,33.3333333333
1202025,2925,1560,53.3333333333
1202108,47,23,48.9361702128
1202136,157,63,40.127388535
1202214,31,6,19.3548387097
1202394,1,0,0.0
1202400,280,67,23.9285714286
1202421,261,111,42.5287356322
1202461,426,274,64.3192488263
1202501,164,67,40.8536585366
1202525,164,48,29.2682926829
1202615,137,59,43.0656934307
1202630,97,21,21.6494845361
1202683,125,16,12.8
1202697,85,43,50.5882352941
1202769,32,5,15.625
1202830,514,258,50.1945525292
1202867,35,1,2.85714285714
1202879,32,10,31.25
1202952,41,31,75.6097560976
1202968,286,149,52.0979020979
1203115,73,32,43.8356164384
1203129,125,26,20.8
1203228,41,17,41.4634146341
1203288,8,0,0.0
1203388,129,65,50.3875968992
1203457,171,47,27.485380117
1203475,13,4,30.7692307692
1203556,10,4,40.0
1203565,30,2,6.66666666667
1203671,2,2,100.0
1203773,215,98,45.5813953488
1203797,269,81,30.1115241636
1203810,155,40,25.8064516129
1203851,6,2,33.3333333333
1203935,58,25,43.1034482759
1204061,110,40,36.3636363636
1204105,94,20,21.2765957447
1204130,111,51,45.9459459459
1204134,80,25,31.25
1204143,2212,1104,49.9095840868
1204249,50,17,34.0
1204258,321,174,54.2056074766
1204332,94,28,29.7872340426
1204377,75,29,38.6666666667
1204392,263,115,43.7262357414
1204393,119,35,29.4117647059
1204508,107,57,53.2710280374
1205001,46,18,39.1304347826
1205299,302,110,36.4238410596
1205339,135,46,34.0740740741
1205368,304,172,56.5789473684
1205479,27,14,51.8518518519
1205529,18,0,0.0
1205715,91,34,37.3626373626
1205867,53,18,33.9622641509
1205871,424,68,16.0377358491
1205914,5,1,20.0
1206051,28,9,32.1428571429
1206052,102,20,19.6078431373
1206062,89,25,28.0898876404
1206133,5,1,20.0
1206172,139,34,24.4604316547
1206267,1400,593,42.3571428571
1206301,588,127,21.5986394558
1206360,6,1,16.6666666667
1206613,430,293,68.1395348837
1206653,253,66,26.0869565217
1206837,585,218,37.264957265
1206917,61,21,34.4262295082
1206952,1,1,100.0
1206998,50,9,18.0
1207049,428,138,32.2429906542
1207152,503,332,66.0039761431
1207195,887,519,58.511837655
1207346,358,145,40.5027932961
1207449,56,28,50.0
1207456,126,54,42.8571428571
1207510,77,47,61.038961039
1207539,180,71,39.4444444444
1207655,95,42,44.2105263158
1207687,238,124,52.1008403361
1207769,100,36,36.0
1207921,1161,486,41.8604651163
1207963,250,73,29.2
1207991,123,88,71.5447154472
1208078,234,86,36.7521367521
1208233,205,99,48.2926829268
1208289,92,21,22.8260869565
1208456,42,12,28.5714285714
1208469,107,31,28.9719626168
1208510,103,21,20.3883495146
1208581,56,9,16.0714285714
1208641,9,1,11.1111111111
1208895,14,0,0.0
1209018,2019,995,49.2818226845
1209020,171,48,28.0701754386
1209024,144,54,37.5
1209153,129,45,34.8837209302
1209197,58,29,50.0
1209279,704,276,39.2045454545
1209328,13,5,38.4615384615
1209409,49,5,10.2040816327
1209423,107,30,28.0373831776
1209430,101,75,74.2574257426
1209443,521,172,33.0134357006
1209702,19,3,15.7894736842
1209921,159,50,31.4465408805
1209937,78,36,46.1538461538
1210053,803,495,61.6438356164
1210059,798,336,42.1052631579
1210060,77,15,19.4805194805
1210071,158,36,22.7848101266
1210165,141,79,56.0283687943
1210260,95,36,37.8947368421
1210291,146,49,33.5616438356
1210309,4,2,50.0
1210329,4235,2606,61.5348288076
1210520,129,56,43.4108527132
1210553,82,26,31.7073170732
1210715,26,17,65.3846153846
1210760,483,155,32.0910973085
1210779,304,66,21.7105263158
1210816,18,6,33.3333333333
1210942,6,1,16.6666666667
1210983,122,59,48.3606557377
1211032,1,0,0.0
1211082,51,33,64.7058823529
1211175,386,106,27.4611398964
1211187,345,120,34.7826086957
1211262,7,3,42.8571428571
1211372,158,95,60.1265822785
1211395,124,33,26.6129032258
1211429,170,64,37.6470588235
1211524,388,216,55.6701030928
1211528,1057,502,47.4929044465
1211785,160,46,28.75
1211906,167,109,65.2694610778
1211934,403,127,31.5136476427
1211980,172,76,44.1860465116
1211981,147,58,39.4557823129
1212017,101,20,19.801980198
1212024,73,40,54.7945205479
1212166,75,22,29.3333333333
1212246,64,33,51.5625
1212335,390,95,24.358974359
1212341,277,180,64.9819494585
1212363,95,45,47.3684210526
1212550,17,1,5.88235294118
1212596,606,261,43.0693069307
1212681,195,77,39.4871794872
1212756,115,26,22.6086956522
1212960,186,115,61.8279569892
1213006,169,44,26.0355029586
1213227,302,103,34.1059602649
1213267,27,3,11.1111111111
1213273,120,25,20.8333333333
1213285,342,89,26.0233918129
1213296,718,301,41.922005571
1213364,213,19,8.92018779343
1213401,107,37,34.5794392523
1213473,114,26,22.8070175439
1213554,241,118,48.9626556017
1213618,101,28,27.7227722772
1213738,92,22,23.9130434783
1213808,39,9,23.0769230769
1213907,269,100,37.1747211896
1214089,271,95,35.0553505535
1214122,364,153,42.032967033
1214214,12,1,8.33333333333
1214219,2,0,0.0
1214289,34,16,47.0588235294
1214294,10,1,10.0
1214542,67,17,25.3731343284
1214611,15,3,20.0
1214731,280,147,52.5
1214743,94,18,19.1489361702
1214800,683,275,40.2635431918
1215076,240,127,52.9166666667
1215106,860,320,37.2093023256
1215133,138,72,52.1739130435
1215136,174,85,48.8505747126
1215251,134,61,45.5223880597
1215262,292,87,29.7945205479
1215291,258,69,26.7441860465
1215507,60,29,48.3333333333
1215594,45,9,20.0
1215645,9,2,22.2222222222
1215724,229,50,21.8340611354
1215828,48,30,62.5
1215993,116,66,56.8965517241
1216003,160,46,28.75
1216121,6,1,16.6666666667
1216394,98,39,39.7959183673
1216425,44,25,56.8181818182
1216486,96,38,39.5833333333
1216612,1009,412,40.8325074331
1216680,153,58,37.908496732
1216775,364,81,22.2527472527
1216776,345,100,28.9855072464
1216976,498,209,41.9678714859
1217087,154,93,60.3896103896
1217150,34,17,50.0
1217178,109,44,40.3669724771
1217270,58,28,48.275862069
1217358,1087,699,64.3054277829
1217408,92,53,57.6086956522
1217536,158,65,41.1392405063
1217713,89,1,1.12359550562
1217785,307,158,51.4657980456
1217820,48,18,37.5
1217882,424,170,40.0943396226
1217989,87,31,35.632183908
1218080,96,45,46.875
1218281,357,183,51.2605042017
1218285,59,18,30.5084745763
1218408,68,34,50.0
1218422,14,1,7.14285714286
1218548,118,55,46.6101694915
1218598,221,58,26.2443438914
1218605,105,69,65.7142857143
1218618,499,278,55.7114228457
1218620,124,56,45.1612903226
1218699,18,7,38.8888888889
1218762,170,50,29.4117647059
1218765,77,42,54.5454545455
1218876,332,243,73.1927710843
1218980,284,154,54.2253521127
1218985,169,33,19.5266272189
1218997,177,91,51.4124293785
1219006,1140,440,38.5964912281
1219121,77,27,35.0649350649
1219125,377,189,50.1326259947
1219182,36,3,8.33333333333
1219184,100,54,54.0
1219199,364,168,46.1538461538
1219241,26,0,0.0
1219253,175,60,34.2857142857
1219280,155,30,19.3548387097
1219295,1097,340,30.9936189608
1219343,18,4,22.2222222222
1219389,197,88,44.6700507614
1219414,18,4,22.2222222222
1219456,23,4,17.3913043478
1219460,144,91,63.1944444444
1219487,172,34,19.7674418605
1219543,195,99,50.7692307692
1219618,87,27,31.0344827586
1219639,89,50,56.1797752809
1219755,7,1,14.2857142857
1219789,606,319,52.6402640264
1219956,386,130,33.6787564767
1220089,113,40,35.3982300885
1220269,295,119,40.3389830508
1220355,475,194,40.8421052632
1220542,95,35,36.8421052632
1220550,330,133,40.303030303
1220627,21,5,23.8095238095
1220642,140,21,15.0
1220652,92,17,18.4782608696
1220835,151,70,46.357615894
1220876,92,33,35.8695652174
1220955,145,20,13.7931034483
1220971,275,107,38.9090909091
1221005,78,17,21.7948717949
1221015,50,22,44.0
1221032,57,13,22.8070175439
1221191,149,32,21.4765100671
1221203,96,31,32.2916666667
1221236,88,32,36.3636363636
1221252,64,22,34.375
1221348,66,28,42.4242424242
1221378,39,8,20.5128205128
1221410,138,35,25.3623188406
1221512,45,11,24.4444444444
1221571,5796,2831,48.8440303658
1221660,300,72,24.0
1221684,667,306,45.8770614693
1221792,521,163,31.2859884837
1221798,53,23,43.3962264151
1221811,5,1,20.0
1221847,154,58,37.6623376623
1221924,187,99,52.9411764706
1222076,159,60,37.7358490566
1222420,75,29,38.6666666667
1222564,78,22,28.2051282051
1222578,436,260,59.6330275229
1222782,143,69,48.2517482517
1222852,76,3,3.94736842105
1222951,407,203,49.8771498771
1222982,40,15,37.5
1223007,225,57,25.3333333333
1223045,231,67,29.0043290043
1223291,292,62,21.2328767123
1223293,288,89,30.9027777778
1223297,178,40,22.4719101124
1223376,126,31,24.6031746032
1223511,112,43,38.3928571429
1223532,228,74,32.4561403509
1223622,312,175,56.0897435897
1223642,130,65,50.0
1223693,745,345,46.3087248322
1223781,88,42,47.7272727273
1223975,67,2,2.98507462686
1224016,266,81,30.4511278195
1224069,172,68,39.5348837209
1224362,182,79,43.4065934066
1224374,268,165,61.5671641791
1224443,45,16,35.5555555556
1224542,35,23,65.7142857143
1224594,126,61,48.4126984127
1224627,278,163,58.6330935252
1224741,217,80,36.866359447
1224751,55,20,36.3636363636
1225190,231,41,17.7489177489
1225270,96,30,31.25
1225328,869,325,37.3993095512
1225337,150,32,21.3333333333
1225413,54,15,27.7777777778
1225432,83,13,15.6626506024
1225497,32,2,6.25
1225541,304,121,39.8026315789
1225551,135,53,39.2592592593
1225583,15,1,6.66666666667
1225607,167,92,55.0898203593
1225646,115,64,55.652173913
1225689,11,5,45.4545454545
1225845,302,148,49.0066225166
1226013,65,28,43.0769230769
1226028,79,22,27.8481012658
1226150,421,187,44.4180522565
1226354,160,64,40.0
1226453,1,0,0.0
1226554,293,137,46.7576791809
1226652,100,24,24.0
1226698,145,70,48.275862069
1226744,148,42,28.3783783784
1226807,12,4,33.3333333333
1226882,109,39,35.7798165138
1226894,1556,699,44.9228791774
1226915,124,34,27.4193548387
1226963,4343,2924,67.3267326733
1227001,1,0,0.0
1227125,7,3,42.8571428571
1227152,605,300,49.5867768595
1227292,51,20,39.2156862745
1227469,124,41,33.064516129
1227573,111,51,45.9459459459
1227801,64,12,18.75
1227895,148,90,60.8108108108
1227923,2241,1038,46.3186077644
1227984,23,4,17.3913043478
1227991,204,62,30.3921568627
1228206,32,7,21.875
1228221,47,19,40.4255319149
1228274,698,477,68.3381088825
1228449,68,32,47.0588235294
1228454,350,195,55.7142857143
1228491,9,2,22.2222222222
1228514,30,6,20.0
1228534,342,152,44.4444444444
1228873,1,0,0.0
1228887,159,65,40.8805031447
1228889,259,98,37.8378378378
1229023,1555,961,61.8006430868
1229192,152,46,30.2631578947
1229195,81,32,39.5061728395
1229260,363,171,47.1074380165
1229405,280,137,48.9285714286
1229554,126,45,35.7142857143
1229594,247,93,37.6518218623
1229624,194,58,29.8969072165
1229971,136,54,39.7058823529
1230086,66,26,39.3939393939
1230123,103,39,37.8640776699
1230167,59,16,27.1186440678
1230188,476,235,49.3697478992
1230252,2,0,0.0
1230257,582,137,23.5395189003
1230261,68,19,27.9411764706
1230366,84,53,63.0952380952
1230576,95,24,25.2631578947
1230763,294,146,49.6598639456
1230836,1423,674,47.3647224174
1230897,29,12,41.3793103448
1230908,51,28,54.9019607843
1231072,123,69,56.0975609756
1231073,221,142,64.2533936652
1231230,775,238,30.7096774194
1231359,108,44,40.7407407407
1231428,56,14,25.0
1231450,898,291,32.4053452116
1231486,6,2,33.3333333333
1231563,22,7,31.8181818182
1231840,12,11,91.6666666667
1231866,410,260,63.4146341463
1231929,238,125,52.5210084034
1231948,97,22,22.6804123711
1232175,160,34,21.25
1232366,141,36,25.5319148936
1232447,206,73,35.4368932039
1232685,88,24,27.2727272727
1232891,7,1,14.2857142857
1232937,66,17,25.7575757576
1233018,79,31,39.2405063291
1233251,146,68,46.5753424658
1233320,168,59,35.119047619
1233359,4,2,50.0
1233366,51,8,15.6862745098
1233379,92,8,8.69565217391
1233508,240,161,67.0833333333
1233652,67,24,35.8208955224
1233659,20,1,5.0
1233765,3,0,0.0
1233849,65,53,81.5384615385
1233868,274,155,56.5693430657
1233907,113,84,74.3362831858
1234003,7,2,28.5714285714
1234007,83,28,33.734939759
1234256,523,225,43.0210325048
1234469,239,91,38.0753138075
1234550,402,243,60.447761194
1234583,62,29,46.7741935484
1234595,94,32,34.0425531915
1234721,7,3,42.8571428571
1234765,107,49,45.7943925234
1234799,119,20,16.8067226891
1234913,61,14,22.9508196721
1235039,191,74,38.7434554974
1235068,54,24,44.4444444444
1235305,56,10,17.8571428571
1235336,159,37,23.2704402516
1235390,210,60,28.5714285714
1235394,65,19,29.2307692308
1235433,119,41,34.4537815126
1235495,116,55,47.4137931034
1235565,405,142,35.0617283951
1235661,93,54,58.064516129
1235698,2290,756,33.0131004367
1235867,278,103,37.0503597122
1236044,478,245,51.2552301255
1236048,44,18,40.9090909091
1236090,468,161,34.4017094017
1236185,716,447,62.4301675978
1236217,257,98,38.1322957198
1236237,105,44,41.9047619048
1236375,6,2,33.3333333333
1236396,242,85,35.1239669421
1236461,25,3,12.0
1236530,15,7,46.6666666667
1236734,94,28,29.7872340426
1236858,132,47,35.6060606061
1236877,310,116,37.4193548387
1236879,59,20,33.8983050847
1237040,1320,616,46.6666666667
1237411,153,84,54.9019607843
1237450,141,42,29.7872340426
1237491,194,83,42.7835051546
1237575,634,312,49.2113564669
1237595,109,50,45.871559633
1237747,196,26,13.2653061224
1237776,88,36,40.9090909091
1237812,136,63,46.3235294118
1237937,164,25,15.243902439
1238019,664,335,50.4518072289
1238040,161,101,62.7329192547
1238164,181,57,31.4917127072
1238248,84,40,47.619047619
1238344,234,109,46.5811965812
1238413,219,77,35.1598173516
1238753,117,44,37.6068376068
1238764,117,46,39.3162393162
1238847,174,87,50.0
1238867,83,18,21.686746988
1238887,377,183,48.5411140584
1238957,78,10,12.8205128205
1238965,401,214,53.3665835411
1239122,114,23,20.1754385965
1239155,1,0,0.0
1239189,286,91,31.8181818182
1239263,117,33,28.2051282051
1239426,63,7,11.1111111111
1239433,399,137,34.335839599
1239506,226,94,41.592920354
1239665,11,1,9.09090909091
1239701,446,218,48.8789237668
1239718,181,43,23.7569060773
1239818,33,0,0.0
1239857,1,0,0.0
1239911,39,6,15.3846153846
1239939,119,31,26.0504201681
1239966,306,114,37.2549019608
1239967,143,52,36.3636363636
1240055,18,0,0.0
1240092,18,2,11.1111111111
1240154,95,41,43.1578947368
1240162,153,74,48.3660130719
1240268,1587,910,57.34089477
1240281,2,1,50.0
1240320,252,137,54.3650793651
1240384,68,20,29.4117647059
1240557,207,105,50.7246376812
1240662,168,68,40.4761904762
1240676,290,143,49.3103448276
1240763,2762,1637,59.2686459088
1240839,157,53,33.7579617834
1240844,85,40,47.0588235294
1240930,16,4,25.0
1240933,143,54,37.7622377622
1240985,97,22,22.6804123711
1240996,183,62,33.8797814208
1241244,115,32,27.8260869565
1241276,42,5,11.9047619048
1241333,14,8,57.1428571429
1241334,184,69,37.5
1241365,22,10,45.4545454545
1241368,1,0,0.0
1241400,175,54,30.8571428571
1241619,148,58,39.1891891892
1241690,145,80,55.1724137931
1241782,187,83,44.385026738
1241793,261,107,40.9961685824
1241939,20,5,25.0
1242093,316,110,34.8101265823
1242157,224,117,52.2321428571
1242160,128,67,52.34375
1242317,138,49,35.5072463768
1242324,221,56,25.3393665158
1242380,179,58,32.4022346369
1242383,218,75,34.4036697248
1242389,304,107,35.1973684211
1242446,204,80,39.2156862745
1242465,165,64,38.7878787879
1242713,27,14,51.8518518519
1242778,423,193,45.6264775414
1242826,113,34,30.0884955752
1242842,57,4,7.01754385965
1242884,76,35,46.0526315789
1242985,164,42,25.6097560976
1243108,90,40,44.4444444444
1243123,147,27,18.3673469388
1243156,308,110,35.7142857143
1243160,94,48,51.0638297872
1243316,215,89,41.3953488372
1243641,468,179,38.2478632479
1243679,53,13,24.5283018868
1243753,160,72,45.0
1243762,169,90,53.2544378698
1243836,4,1,25.0
1243866,174,52,29.8850574713
1243926,71,4,5.6338028169
1243996,176,39,22.1590909091
1244013,219,34,15.5251141553
1244126,245,96,39.1836734694
1244442,146,41,28.0821917808
1244455,9,4,44.4444444444
1244489,138,54,39.1304347826
1244588,118,42,35.593220339
1244610,102,34,33.3333333333
1244816,210,75,35.7142857143
1245024,95,41,43.1578947368
1245184,13,3,23.0769230769
1245190,71,8,11.2676056338
1245240,176,48,27.2727272727
1245254,210,52,24.7619047619
1245273,59,23,38.9830508475
1245337,258,39,15.1162790698
1245420,130,54,41.5384615385
1245450,692,282,40.7514450867
1245596,193,59,30.5699481865
1245775,16,5,31.25
1245800,2,0,0.0
1245838,48,31,64.5833333333
1245894,99,23,23.2323232323
1245913,76,23,30.2631578947
1245971,166,111,66.8674698795
1246262,134,39,29.1044776119
1246275,41,8,19.512195122
1246282,88,31,35.2272727273
1246391,1310,508,38.7786259542
1246574,169,51,30.1775147929
1246870,164,77,46.9512195122
1246951,4,0,0.0
1246987,34,10,29.4117647059
1247192,23,3,13.0434782609
1247301,98,19,19.387755102
1247381,103,44,42.7184466019
1247659,143,55,38.4615384615
1247781,339,125,36.8731563422
1248008,224,122,54.4642857143
1248044,178,53,29.7752808989
1248059,18,1,5.55555555556
1248114,1381,568,41.1296162201
1248175,249,58,23.2931726908
1248177,202,43,21.2871287129
1248227,38,18,47.3684210526
1248295,362,123,33.9779005525
1248365,209,90,43.0622009569
1248498,26,2,7.69230769231
1248720,5,1,20.0
1248820,81,42,51.8518518519
1248913,21,7,33.3333333333
1248959,64,14,21.875
1249117,7,2,28.5714285714
1249219,57,13,22.8070175439
1249271,85,34,40.0
1249325,209,26,12.4401913876
1249328,70,34,48.5714285714
1249416,119,31,26.0504201681
1249472,180,88,48.8888888889
1249581,1780,974,54.7191011236
1249641,446,169,37.8923766816
1249829,144,39,27.0833333333
1249950,106,58,54.7169811321
1250033,211,70,33.1753554502
1250044,316,80,25.3164556962
1250107,247,56,22.6720647773
1250177,5,0,0.0
1250301,1181,488,41.3209144793
1250303,253,55,21.7391304348
1250381,139,39,28.0575539568
1250391,1,1,100.0
1250772,1056,252,23.8636363636
1250860,422,141,33.4123222749
1250873,196,105,53.5714285714
1250929,154,27,17.5324675325
1250976,148,47,31.7567567568
1251007,30,9,30.0
1251112,28,3,10.7142857143
1251127,96,50,52.0833333333
1251219,194,84,43.2989690722
1251350,102,46,45.0980392157
1251354,179,88,49.1620111732
1251376,245,86,35.1020408163
1251549,18,0,0.0
1251563,5,0,0.0
1251604,32,12,37.5
1251660,309,120,38.8349514563
1251684,151,39,25.8278145695
1251715,200,41,20.5
1251861,278,98,35.2517985612
1251870,295,135,45.7627118644
1252169,116,46,39.6551724138
1252186,52,16,30.7692307692
1252228,263,89,33.8403041825
1252290,49,11,22.4489795918
1252368,145,46,31.724137931
1252393,44,12,27.2727272727
1252575,52,8,15.3846153846
1252687,94,22,23.4042553191
1252748,33,9,27.2727272727
1252759,2113,740,35.0212967345
1252820,154,75,48.7012987013
1252895,5,1,20.0
1252916,406,213,52.4630541872
1252920,54,5,9.25925925926
1252969,15,4,26.6666666667
1253025,57,13,22.8070175439
1253072,105,31,29.5238095238
1253136,85,29,34.1176470588
1253219,525,254,48.380952381
1253222,1016,377,37.1062992126
1253312,734,346,47.1389645777
1253390,31,4,12.9032258065
1253420,24,11,45.8333333333
1253433,114,47,41.2280701754
1253479,220,122,55.4545454545
1253667,7,0,0.0
1253807,143,72,50.3496503496
1253826,4,0,0.0
1253844,788,409,51.9035532995
1253875,13,0,0.0
1253932,74,27,36.4864864865
1253970,6,0,0.0
1254006,20,0,0.0
1254166,21,6,28.5714285714
1254208,89,33,37.0786516854
1254292,33,12,36.3636363636
1254352,123,50,40.6504065041
1254512,36,12,33.3333333333
1254536,158,28,17.7215189873
1254684,114,21,18.4210526316
1254718,35,0,0.0
1254737,18,4,22.2222222222
1254812,141,54,38.2978723404
1254882,131,29,22.1374045802
1254917,396,158,39.898989899
1254944,249,146,58.6345381526
1255168,86,20,23.2558139535
1255289,782,382,48.8491048593
1255372,4,0,0.0
1255453,269,67,24.907063197
1255656,142,45,31.6901408451
1255746,223,57,25.5605381166
1255748,33,13,39.3939393939
1255825,77,15,19.4805194805
1255872,186,57,30.6451612903
1255873,248,94,37.9032258065
1255956,39,8,20.5128205128
1256041,77,18,23.3766233766
1256219,101,45,44.5544554455
1256386,44,24,54.5454545455
1256403,120,29,24.1666666667
1256435,15,0,0.0
1256452,2463,1391,56.4758424685
1256477,8,1,12.5
1256496,141,55,39.0070921986
1256583,393,104,26.4631043257
1256609,113,36,31.8584070796
1256624,530,355,66.9811320755
1256701,181,76,41.9889502762
1256909,182,70,38.4615384615
1256914,159,37,23.2704402516
1256925,283,140,49.4699646643
1257035,171,63,36.8421052632
1257094,161,65,40.3726708075
1257372,122,58,47.5409836066
1257657,93,50,53.7634408602
1257694,1550,1024,66.064516129
1257728,174,49,28.1609195402
1257764,29,4,13.7931034483
1257771,190,18,9.47368421053
1257953,73,27,36.9863013699
1257954,87,50,57.4712643678
1257977,84,35,41.6666666667
1258004,407,141,34.6437346437
1258041,792,359,45.3282828283
1258245,150,62,41.3333333333
1258398,181,66,36.4640883978
1258409,2,0,0.0
1258518,105,14,13.3333333333
1258525,236,43,18.2203389831
1258650,2,0,0.0
1258878,198,71,35.8585858586
1258949,72,17,23.6111111111
1259109,751,428,56.9906790945
1259136,233,40,17.1673819742
1259261,17,8,47.0588235294
1259510,2283,1714,75.0766535261
1259815,84,37,44.0476190476
1259938,198,107,54.0404040404
1260020,58,14,24.1379310345
1260028,62,12,19.3548387097
1260066,58,25,43.1034482759
1260204,717,367,51.1854951185
1260247,12,1,8.33333333333
1260260,129,79,61.2403100775
1260286,143,59,41.2587412587
1260405,101,47,46.5346534653
1260708,164,63,38.4146341463
1260835,75,22,29.3333333333
1260886,18,4,22.2222222222
1260887,87,28,32.183908046
1260926,227,40,17.6211453744
1260981,159,81,50.9433962264
1261007,157,72,45.8598726115
1261266,219,91,41.5525114155
1261281,190,110,57.8947368421
1261316,4,2,50.0
1261399,287,128,44.5993031359
1261432,179,94,52.5139664804
1261518,317,49,15.4574132492
1261777,77,50,64.9350649351
1261807,47,27,57.4468085106
1261825,180,69,38.3333333333
1261865,41,20,48.7804878049
1261942,163,38,23.3128834356
1262066,167,93,55.6886227545
1262104,54,20,37.037037037
1262123,12,1,8.33333333333
1262354,90,34,37.7777777778
1262519,229,55,24.0174672489
1262542,93,48,51.6129032258
1262551,338,104,30.7692307692
1262616,26,12,46.1538461538
1262634,236,97,41.1016949153
1262686,133,42,31.5789473684
1262717,8,1,12.5
1262753,137,46,33.5766423358
1262783,55,18,32.7272727273
1262820,246,98,39.837398374
1262824,92,36,39.1304347826
1262865,218,85,38.9908256881
1263543,311,138,44.3729903537
1263565,38,22,57.8947368421
1263652,306,78,25.4901960784
1263679,77,23,29.8701298701
1263781,148,77,52.027027027
1263783,561,148,26.3814616756
1263942,392,158,40.306122449
1264018,14,0,0.0
1264310,53,29,54.7169811321
1264315,59,32,54.2372881356
1264321,450,154,34.2222222222
1264328,95,60,63.1578947368
1264369,155,42,27.0967741935
1264461,19,2,10.5263157895
1264476,351,62,17.6638176638
1264481,91,38,41.7582417582
1264804,1494,667,44.6452476573
1264826,50,11,22.0
1264846,260,108,41.5384615385
1264909,37,18,48.6486486486
1265107,59,23,38.9830508475
1265154,496,257,51.814516129
1265182,473,168,35.5179704017
1265207,58,21,36.2068965517
1265216,173,62,35.838150289
1265240,53,8,15.0943396226
1265393,153,13,8.49673202614
1265454,71,26,36.6197183099
1265660,825,200,24.2424242424
1265724,513,146,28.4600389864
1265729,23,4,17.3913043478
1265753,719,240,33.3796940195
1265817,326,93,28.527607362
1266040,49,11,22.4489795918
1266242,236,70,29.6610169492
1266303,96,48,50.0
1266326,63,27,42.8571428571
1266486,26,14,53.8461538462
1266551,116,51,43.9655172414
1266650,250,140,56.0
1266737,416,172,41.3461538462
1266756,299,130,43.4782608696
1266906,117,44,37.6068376068
1267021,86,36,41.8604651163
1267056,91,39,42.8571428571
1267068,334,79,23.6526946108
1267140,200,80,40.0
1267168,96,52,54.1666666667
1267263,1019,324,31.7958783121
1267304,428,261,60.9813084112
1267329,1224,547,44.6895424837
1267398,35,5,14.2857142857
1267639,88,30,34.0909090909
1267661,1490,972,65.2348993289
1267663,108,50,46.2962962963
1267667,84,23,27.380952381
1267768,343,85,24.7813411079
1267778,67,5,7.46268656716
1267793,69,32,46.3768115942
1267942,128,38,29.6875
1268003,83,13,15.6626506024
1268117,9,3,33.3333333333
1268258,145,33,22.7586206897
1268533,5,0,0.0
1268570,335,164,48.9552238806
1268651,57,13,22.8070175439
1268670,78,39,50.0
1268716,82,33,40.243902439
1268771,101,54,53.4653465347
1268823,10,5,50.0
1268844,335,95,28.3582089552
1268895,242,94,38.8429752066
1269037,395,113,28.6075949367
1269086,102,33,32.3529411765
1269097,73,31,42.4657534247
1269135,152,51,33.5526315789
1269140,101,44,43.5643564356
1269175,96,36,37.5
1269404,45,15,33.3333333333
1269466,104,73,70.1923076923
1269513,101,66,65.3465346535
1269636,72,25,34.7222222222
1269640,8,1,12.5
1269654,389,244,62.7249357326
1269727,179,78,43.5754189944
1269809,99,28,28.2828282828
1269893,24,11,45.8333333333
1269946,173,68,39.3063583815
1270003,192,55,28.6458333333
1270148,127,34,26.7716535433
1270219,79,34,43.0379746835
1270411,205,79,38.5365853659
1270504,379,187,49.3403693931
1270695,2809,1455,51.7977928088
1270706,27,5,18.5185185185
1270723,105,51,48.5714285714
1270725,165,31,18.7878787879
1270789,213,74,34.7417840376
1270812,316,98,31.0126582278
1270865,215,59,27.4418604651
1271037,182,69,37.9120879121
1271142,32,2,6.25
1271290,68,32,47.0588235294
1271303,14,1,7.14285714286
1271424,45,10,22.2222222222
1271432,145,50,34.4827586207
1271435,418,154,36.8421052632
1271460,125,81,64.8
1271468,7,0,0.0
1271826,4531,2811,62.0392849261
1271898,130,4,3.07692307692
1271985,192,55,28.6458333333
1272096,88,40,45.4545454545
1272394,156,44,28.2051282051
1272477,107,57,53.2710280374
1272683,7,0,0.0
1272824,132,65,49.2424242424
1273077,52,12,23.0769230769
1273080,490,231,47.1428571429
1273604,219,84,38.3561643836
1273830,251,62,24.7011952191
1274149,48,9,18.75
1274195,57,13,22.8070175439
1274314,321,139,43.3021806854
1274367,72,29,40.2777777778
1274625,16,0,0.0
1274747,185,65,35.1351351351
1274815,135,33,24.4444444444
1274820,149,79,53.0201342282
1274908,48,16,33.3333333333
1274911,66,33,50.0
1274957,19,1,5.26315789474
1275165,60,31,51.6666666667
1275169,1654,725,43.8331318017
1275255,200,69,34.5
1275540,64,33,51.5625
1275577,164,27,16.4634146341
1275653,205,52,25.3658536585
1275832,216,59,27.3148148148
1275871,371,129,34.7708894879
1275937,12,5,41.6666666667
1275959,104,42,40.3846153846
1276072,82,29,35.3658536585
1276124,134,38,28.3582089552
1276128,152,65,42.7631578947
1276130,179,49,27.374301676
1276136,108,34,31.4814814815
1276252,67,26,38.8059701493
1276280,169,25,14.7928994083
1276306,117,34,29.0598290598
1276341,146,48,32.8767123288
1276356,107,41,38.3177570093
1276460,4,1,25.0
1276495,174,56,32.183908046
1276505,306,110,35.9477124183
1276506,170,8,4.70588235294
1276622,162,17,10.4938271605
1276636,91,28,30.7692307692
1276804,234,125,53.4188034188
1276811,3,1,33.3333333333
1276950,47,15,31.914893617
1277018,58,37,63.7931034483
1277065,12,3,25.0
1277111,140,60,42.8571428571
1277252,251,97,38.6454183267
1277362,202,115,56.9306930693
1277413,11,7,63.6363636364
1277510,62,25,40.3225806452
1277532,93,34,36.5591397849
1277546,4,1,25.0
1277669,469,270,57.5692963753
1277769,178,67,37.6404494382
1278036,63,29,46.0317460317
