UserId,c#,java,javascript
1510085,,,47.62
1510222,,0.0,0.0
1510289,,,0.0
1511332,,0.0,16.0
1511546,48.0,0.0,22.73
1512743,50.0,35.71,57.14
1512940,,,21.37
1512956,,,25.0
1513024,,35.29,42.86
1513286,,,0.0
1513384,,47.69,38.46
1513933,,0.0,42.86
1514328,,,36.36
1514572,,,32.35
1514776,,,19.05
1515052,0.0,28.19,33.33
1515209,42.08,0.0,100.0
1515540,,0.0,40.74
1515592,,40.0,100.0
1515620,,0.0,66.67
1515819,0.0,45.45,51.61
1515832,0.0,100.0,100.0
1515834,0.0,44.71,28.57
1516011,,,0.0
1516199,,,0.0
1516286,50.0,37.5,33.33
1516616,33.33,0.0,31.82
1516879,,16.67,0.0
1517161,,55.56,25.0
1517316,,,50.0
1517410,0.0,35.71,0.0
1517453,0.0,27.66,66.67
1517578,45.8,14.29,25.0
1517648,43.24,33.33,0.0
1517735,0.0,40.43,36.67
1517743,0.0,,6.38
1517783,,,0.0
1517917,,,50.0
1517919,,0.0,40.12
1518087,32.56,42.86,40.38
1518416,,,33.33
1518628,,38.0,50.0
1518765,,,56.07
1518921,50.0,,47.54
1518924,0.0,16.67,43.48
1519058,,33.33,28.57
1519199,,,0.0
1519318,,,18.75
1519458,0.0,12.5,33.33
1519469,,25.0,100.0
1520083,,,0.0
1520197,,,0.0
1520211,0.0,,100.0
1520248,,8.33,35.29
1520278,0.0,,27.5
1520364,25.0,27.04,75.0
1520518,,0.0,42.86
1520557,,,54.55
1520671,0.0,,43.84
1520714,,,28.57
1520841,,0.0,71.43
1520907,0.0,9.09,50.0
1521179,0.0,30.0,50.0
1521186,100.0,33.33,40.0
1521227,43.18,,0.0
1521771,,0.0,20.79
1522117,,,0.0
1522169,,,61.54
1522462,,0.0,20.0
1522522,,30.2,0.0
1522548,10.19,0.0,0.0
1522816,0.0,0.0,13.33
1523042,,50.0,44.19
1523072,,18.75,46.67
1523342,,33.47,50.0
1523417,,,40.0
1523603,,,0.0
1523637,,,28.99
1523808,33.33,50.0,37.5
1523814,20.0,0.0,52.38
1524316,0.0,0.0,30.43
1524450,50.0,54.93,0.0
1524622,0.0,100.0,12.0
1524624,,0.0,0.0
1524766,50.0,,0.0
1525495,33.33,50.0,48.0
1525722,,,33.33
1525769,,,52.59
1525840,45.16,0.0,64.29
1526115,0.0,,28.57
1526306,31.11,0.0,35.48
1527018,33.33,50.0,32.35
1527189,53.95,,41.28
1527232,,57.14,66.67
1528407,,0.0,50.0
1528604,,0.0,16.0
1528699,23.91,0.0,40.0
1529150,27.06,,40.0
1529195,,,62.5
1529246,44.35,,70.0
1529339,0.0,0.0,33.33
1529346,,,20.0
1529630,,100.0,40.33
1529657,57.84,,63.83
1529673,,57.14,33.33
1529709,50.0,57.89,50.0
1529853,14.29,0.0,34.23
1529891,,0.0,100.0
1530004,0.0,40.0,100.0
1530402,50.0,0.0,100.0
1530410,0.0,61.54,20.0
1530742,5.56,0.0,25.0
1530754,,,33.33
1530814,40.0,33.33,52.42
1530838,,0.0,0.0
1530938,0.0,47.18,43.75
1531054,,28.4,25.0
1531124,25.81,29.85,20.0
1531130,,7.14,14.67
1531173,,,50.0
1531208,,,50.0
1531343,0.0,50.0,57.14
1531396,,50.0,0.0
1531473,,20.0,25.33
1531606,,0.0,0.0
1531657,,0.0,0.0
1531806,,,23.08
1532041,,,0.0
1532045,,,0.0
1532256,0.0,32.26,38.46
1532460,54.55,100.0,100.0
1532548,,80.0,20.0
1532551,31.15,33.33,38.64
1533054,,0.0,40.0
1533609,,0.0,47.86
1533666,100.0,,28.28
1533803,0.0,3.7,0.0
1534017,,,0.0
1534183,,16.92,25.0
1534346,100.0,100.0,0.0
1534407,,37.25,0.0
1534463,,,16.67
1534649,,,45.83
1534725,76.92,70.21,0.0
1534964,6.25,,33.33
1535233,0.0,,100.0
1535443,0.0,,8.82
1535478,47.5,,30.0
1535629,100.0,100.0,100.0
1535679,,27.78,40.0
1535827,,,45.87
1536280,0.0,50.0,9.09
1536309,,,21.74
1536527,,,0.0
1536976,,14.29,0.0
1537726,41.74,25.0,8.33
1538100,50.0,,39.29
1538157,0.0,,0.0
1538553,,22.86,23.08
1538708,,,34.04
1538820,,,42.86
1538877,,44.44,75.0
1538986,,41.05,0.0
1539655,,0.0,32.84
1540328,100.0,,25.09
1540468,,0.0,0.0
1540749,50.0,,100.0
1540818,0.0,42.42,0.0
1540859,31.58,33.33,36.59
1541374,100.0,46.67,42.62
1541403,0.0,100.0,44.44
1541507,,,0.0
1541563,100.0,33.33,41.67
1541758,35.71,,11.11
1542290,0.0,,45.16
1542343,,30.43,0.0
1542723,0.0,44.74,33.33
1542767,22.46,,16.67
1542806,0.0,18.18,100.0
1542900,,,100.0
1542982,100.0,,0.0
1543083,0.0,0.0,25.0
1543197,66.67,50.0,0.0
1543300,,,50.0
1543303,,,28.57
1543403,,,65.0
1543413,0.0,0.0,0.0
1543816,21.95,,0.0
1543885,,0.0,15.38
1544012,,50.0,75.0
1544203,,,0.0
1544250,0.0,39.06,0.0
1544337,,100.0,50.0
1544347,,0.0,20.0
1544576,,0.0,24.14
1544590,,,37.5
1544715,,42.86,100.0
1544886,26.67,100.0,56.38
1545088,,0.0,31.37
1545171,25.16,20.0,0.0
1545308,,0.0,0.0
1545322,,,33.33
1545904,,28.57,50.0
1545993,,60.0,76.92
1546473,,,100.0
1546574,12.5,21.54,22.22
1546844,36.36,100.0,23.81
1547004,100.0,,20.0
1547147,,,0.0
1547157,,,20.0
1547196,0.0,,51.61
1547337,100.0,34.21,50.0
1547438,0.0,,35.71
1547591,20.77,0.0,0.0
1547746,,,25.0
1547901,0.0,0.0,7.69
1548094,0.0,100.0,20.0
1548190,0.0,100.0,100.0
1548301,0.0,0.0,24.73
1548376,0.0,,34.78
1548719,,0.0,32.0
1549135,,23.08,0.0
1549372,42.86,0.0,44.44
1549450,43.11,,80.0
1549476,,41.04,100.0
1549541,0.0,,35.92
1549550,,,100.0
1549700,,25.71,0.0
1549837,0.0,,38.46
1549918,4.55,0.0,6.25
1550040,,,31.03
1550398,,,22.22
1550696,,,50.0
1550794,0.0,,0.0
1550807,0.0,0.0,37.02
1551233,75.0,22.22,34.29
1551349,100.0,0.0,76.92
1551393,,,100.0
1551401,,,0.0
1551411,28.57,0.0,34.65
1551730,30.3,,21.95
1552016,40.28,0.0,100.0
1552160,,,52.94
1552344,23.53,25.0,32.56
1552388,,,53.33
1552414,100.0,,56.25
1552587,0.0,44.89,48.59
1553090,36.67,40.91,40.0
1553481,75.0,0.0,33.33
1553519,20.0,0.0,0.0
1553787,,,50.0
1553851,50.0,45.43,57.14
1553888,,,46.23
1554020,,,0.0
1554114,50.0,,48.15
1554201,46.92,33.33,51.85
1554314,100.0,52.24,100.0
1554347,,0.0,0.0
1554386,75.0,29.17,0.0
1554982,34.21,0.0,33.33
1555312,,,0.0
1556108,28.35,0.0,100.0
1556338,0.0,14.29,0.0
1556542,7.14,0.0,100.0
1556933,,,10.0
1557526,,100.0,54.17
1557617,,,25.93
1557651,,,75.0
1558122,60.47,66.67,58.82
1558171,75.0,,44.44
1558311,44.12,100.0,47.83
1558322,,,45.16
1558392,12.5,23.53,60.0
1558430,,,28.13
1558527,,,13.64
1559108,0.0,100.0,100.0
1559213,27.32,50.0,28.02
1559386,,,34.78
1559611,24.08,0.0,50.0
1559720,,,34.0
1560035,,0.0,0.0
1560062,,72.22,66.67
1560067,,36.36,0.0
1560385,50.0,0.0,28.15
1560491,0.0,,0.0
1560599,,20.0,60.0
1560673,0.0,18.68,0.0
1560697,59.56,,100.0
1560774,0.0,,14.55
1560806,,,14.29
1560850,33.33,33.33,0.0
1560853,30.82,,40.0
1560953,0.0,40.0,53.33
1561164,,,25.0
1561176,,,0.0
1561247,,37.17,0.0
1561269,0.0,0.0,31.91
1561661,54.39,,100.0
1561742,33.33,0.0,0.0
1561834,,25.0,29.05
1562112,,20.0,16.67
1562138,,50.0,29.63
1562213,100.0,40.0,66.67
1562296,,0.0,100.0
1562315,,28.57,0.0
1562451,35.0,0.0,33.33
1562548,,16.0,25.0
1562558,,24.34,0.0
1562574,,,25.0
1562633,20.0,19.05,0.0
1563305,25.0,37.5,0.0
1563373,47.5,,30.77
1563422,11.54,100.0,47.17
1563501,,,37.5
1563528,,,31.25
1563558,,,63.41
1563927,,100.0,100.0
1564065,0.0,3.7,0.0
1564317,30.0,,0.0
1564365,,0.0,30.0
1564391,0.0,0.0,20.0
1564449,0.0,25.93,50.0
1564562,,0.0,0.0
1564659,0.0,27.27,14.29
1564766,0.0,3.45,0.0
1564998,,,100.0
1565171,0.0,18.42,100.0
1565335,,,50.0
1565512,52.38,40.63,50.53
1565525,37.92,33.33,100.0
1565597,,,0.0
1565632,,,0.0
1565698,50.0,25.0,24.14
1565862,,25.0,42.86
1565984,0.0,33.33,100.0
1566187,0.0,16.67,0.0
1566194,,21.43,0.0
1566221,43.48,33.33,54.76
1566232,,0.0,27.27
1566575,100.0,,73.53
1566605,,,54.55
1566928,,0.0,18.75
1566990,0.0,28.24,0.0
1567281,0.0,33.33,46.15
1567581,,33.33,45.45
1567665,14.81,0.0,0.0
1567738,100.0,0.0,0.0
1568473,50.0,0.0,47.06
1568530,100.0,50.0,40.0
1568658,,10.64,28.57
1568684,,,34.78
1569320,0.0,,50.0
1569536,,,100.0
1569591,,0.0,36.36
1569675,0.0,50.0,47.69
1569689,52.13,42.86,43.33
1569930,,,50.0
1569974,,,33.33
1570000,32.26,0.0,33.33
1570534,50.0,21.43,43.33
1570711,0.0,,37.5
1571073,,0.0,50.0
1571103,16.67,,33.33
1571284,,,45.45
1572077,,,70.0
1572267,35.0,0.0,66.67
1572269,,42.08,33.33
1572436,20.75,25.0,12.5
1572524,,50.0,41.54
1572562,,0.0,50.0
1572571,,,0.0
1572599,,62.5,0.0
1572953,,0.0,50.0
1573209,33.33,33.33,0.0
1573279,,27.66,0.0
1573309,,,26.23
1573379,,,11.11
1573638,,100.0,62.71
1573683,16.67,0.0,29.48
1573712,,100.0,100.0
1573825,100.0,22.22,0.0
1573835,,20.57,0.0
1574004,,,34.78
1574153,,32.61,0.0
1574198,,0.0,8.57
1574248,19.44,50.0,0.0
1574294,0.0,,0.0
1574376,,,0.0
1574489,45.1,50.0,43.75
1574622,55.74,,38.1
1574747,31.58,,0.0
1575066,,,0.0
1575153,33.33,,0.0
1575188,100.0,9.52,0.0
1575238,,,36.92
1575353,,50.0,45.2
1575570,100.0,23.2,55.83
1576032,61.26,0.0,83.33
1576199,,0.0,0.0
1576247,,50.0,14.29
1577135,,,56.41
1577190,,,37.04
1577341,,50.0,62.5
1577343,0.0,0.0,0.0
1577396,14.04,0.0,30.0
1577435,,0.0,40.0
1578298,,0.0,36.36
1578500,16.67,,30.34
1578604,72.31,61.8,55.56
1578667,100.0,,58.33
1578925,100.0,50.0,40.0
1578927,,0.0,100.0
1579327,,0.0,28.42
1579718,,0.0,0.0
1580044,,,45.83
1580201,0.0,50.0,20.0
1580288,14.29,28.57,50.0
1580322,0.0,50.0,28.57
1580424,,,58.82
1580941,,,52.78
1580962,0.0,,45.0
1581006,,,20.0
1581069,,29.41,0.0
1581147,,30.77,0.0
1581185,100.0,21.15,0.0
1581522,37.5,,16.25
1581725,0.0,44.44,15.38
1581806,,14.81,0.0
1581993,,,42.86
1582029,29.09,,33.96
1582182,0.0,0.0,9.09
1582392,,,0.0
1583065,,0.0,0.0
1583175,0.0,60.0,43.33
1583239,,66.67,0.0
1583522,,,23.08
1583566,66.67,43.75,41.67
1584167,,47.37,35.0
1584286,,66.67,75.0
1584375,,,53.85
1584626,36.47,0.0,0.0
1584643,,0.0,42.86
1584772,100.0,28.57,0.0
1585343,,,44.44
1585400,28.57,33.33,48.59
1585767,0.0,24.54,15.38
1586174,50.0,,31.22
1586221,,,25.0
1586517,,,0.0
1586880,39.47,36.36,59.29
1586924,0.0,40.63,100.0
1587046,,49.48,100.0
1587329,0.0,25.0,17.86
1587345,0.0,41.67,0.0
1587729,,,0.0
1587858,,,19.44
1587864,25.0,0.0,52.38
1588198,,,0.0
1588233,12.5,,10.0
1588648,,,33.15
1588819,,,9.52
1588845,,100.0,37.04
1588897,28.57,100.0,35.35
1589422,,,33.33
1589700,,46.15,0.0
1590502,0.0,51.95,0.0
1590549,25.0,,0.0
1590616,50.0,,60.0
1591101,18.75,,63.16
1591584,,,58.33
1591669,0.0,0.0,55.56
1592008,100.0,100.0,0.0
1592191,,50.0,47.62
1592398,,25.0,45.39
1592572,,,0.0
1592648,,,57.14
1592845,,,16.94
1592884,10.0,,13.95
1592915,,,0.0
1593077,,19.23,0.0
1593153,,,0.0
1593273,31.03,,31.82
1593654,,35.09,0.0
1593860,12.5,22.22,0.0
1594090,0.0,,50.0
1594337,0.0,40.74,75.0
1594449,50.0,37.11,40.0
1594867,0.0,,0.0
1594915,,,44.44
1594933,0.0,47.46,75.0
1594980,,27.75,33.33
1595451,0.0,0.0,28.57
1595574,62.5,,44.0
1595578,,30.23,58.33
1595669,,50.0,36.96
1595865,33.33,75.0,0.0
1596105,33.33,0.0,0.0
1596371,0.0,35.24,57.14
1596545,,45.45,44.3
1596547,0.0,33.33,48.0
1596799,,,100.0
1597872,,,36.84
1598523,,50.65,0.0
1599111,,100.0,100.0
1599479,,23.48,15.69
1599609,,0.0,7.14
1599619,21.43,13.33,14.29
1599793,,,100.0
1599937,,26.79,0.0
1600058,,57.14,22.22
1600193,0.0,0.0,21.43
1600821,,,0.0
1600854,,,23.26
1600888,,,50.0
1600898,66.67,40.0,33.33
1600978,,,0.0
1601137,,0.0,25.0
1601332,,,35.38
1601756,,,100.0
1601882,0.0,,0.0
1602049,,25.53,29.17
1602207,,9.09,0.0
1602316,,0.0,30.95
1602864,,0.0,21.57
1602990,38.75,,0.0
1603071,,,11.11
1603275,31.84,25.0,31.25
1603313,30.43,,32.35
1603351,29.17,42.86,5.56
1603357,51.52,35.71,40.16
1603711,,50.0,50.0
1603746,100.0,0.0,44.29
1603820,,,35.56
1603840,,,54.17
1603952,0.0,24.14,32.0
1604048,19.3,,14.29
1604311,0.0,0.0,0.0
1604346,0.0,0.0,10.0
1605727,,30.77,0.0
1605879,14.06,,15.98
1606128,38.78,0.0,32.0
1606323,,,0.0
1606432,12.5,100.0,31.88
1606631,,0.0,33.33
1606729,75.0,57.14,56.52
1606853,,,11.11
1607043,33.33,33.33,100.0
1607051,0.0,7.69,0.0
1607098,,,80.0
1608643,,43.33,0.0
1608660,25.56,15.38,15.79
1608786,31.34,15.38,0.0
1608816,,0.0,35.82
1609452,,,100.0
1609496,,,100.0
1610015,26.39,0.0,50.0
1610034,,0.0,51.36
1610183,,,56.52
1610651,,0.0,29.73
1611108,,,66.67
1611307,,,0.0
1611389,,0.0,25.0
1611613,,,25.0
1611791,100.0,45.31,100.0
1611834,26.03,50.0,50.0
1612146,,,58.42
1612290,0.0,,61.54
1612469,0.0,,8.33
1612562,,,61.9
1612605,0.0,0.0,0.0
1612701,,,0.0
1613391,,0.0,45.45
1613406,27.85,,0.0
1613546,100.0,37.5,50.0
1613867,50.0,34.69,20.0
1614233,22.79,0.0,0.0
1614244,0.0,25.44,25.0
1614378,0.0,24.57,50.0
1614607,,,42.86
1614973,,,16.67
1615086,0.0,49.0,50.0
1615483,0.0,44.44,40.35
1615838,,,100.0
1616003,,50.0,33.33
1616832,,,24.68
1616951,25.0,0.0,18.18
1617002,31.25,,0.0
1617024,100.0,48.1,68.42
1617269,0.0,53.57,84.62
1617737,,4.35,0.0
1617926,33.33,33.33,29.27
1617954,0.0,25.0,10.0
1618135,,14.09,0.0
1618189,33.33,23.08,29.63
1618513,,,0.0
1619294,,100.0,0.0
1619406,,,55.56
1619658,,,50.0
1619796,,,66.67
1620081,,0.0,15.38
1620194,,,38.79
1620210,,,47.06
1620622,,66.67,33.33
1620671,61.9,32.55,37.69
1620673,,50.0,100.0
1620792,,,0.0
1620827,30.0,0.0,47.06
1620937,,29.63,100.0
1621139,,0.0,100.0
1621209,,,14.29
1621391,,0.0,0.0
1621622,,50.0,38.46
1621652,31.88,,100.0
1621821,,15.38,12.82
1621859,,20.0,0.0
1621981,,50.0,30.77
1622493,60.88,62.75,76.47
1622847,,0.0,0.0
1622894,,49.06,40.0
1623007,33.33,0.0,14.29
1623019,21.43,,30.0
1623249,36.84,75.0,45.28
1623324,,,0.0
1623703,32.26,,0.0
1623842,,50.0,0.0
1624035,0.0,10.0,8.33
1624376,42.86,23.99,0.0
1624450,16.79,0.0,100.0
1624583,57.14,,40.0
1624684,0.0,,38.3
1624921,,0.0,23.53
1624960,,,24.39
1625339,50.0,0.0,25.0
1625737,57.37,0.0,59.84
1625740,,27.42,16.67
1625987,100.0,100.0,33.33
1626199,0.0,11.11,0.0
1626250,,,33.33
1626719,,,50.0
1626821,33.33,100.0,36.0
1626878,,12.9,0.0
1627271,22.22,0.0,42.4
1627296,,,100.0
1627406,33.33,12.5,23.08
1627410,,0.0,26.47
1627904,,26.67,0.0
1628280,30.77,10.0,0.0
1628375,55.56,56.01,25.0
1628832,50.0,20.0,68.89
1628893,,,33.33
1629262,100.0,50.0,50.0
1629362,,48.39,42.86
1630171,45.45,47.06,43.75
1630604,,17.39,0.0
1630665,40.85,0.0,55.56
1630906,100.0,55.56,48.84
1630963,,100.0,37.26
1631193,40.0,35.81,0.0
1631323,0.0,0.0,47.92
1631379,0.0,38.51,48.44
1631551,,,45.45
1631608,0.0,0.0,60.0
1632147,0.0,0.0,33.33
1632286,100.0,7.69,35.32
1632534,12.5,,20.83
1632632,28.13,,29.17
1632669,14.29,,70.0
1633117,78.13,63.33,68.07
1633305,66.67,50.0,100.0
1633510,0.0,50.0,56.9
1633770,,,100.0
1633783,,0.0,36.99
1634046,100.0,,44.44
1634069,50.0,50.0,0.0
1634513,,,100.0
1634695,33.33,7.69,25.53
1634846,32.39,50.0,50.0
1635060,50.0,,41.67
1635726,100.0,0.0,40.21
1635807,22.22,0.0,31.25
1635979,,25.0,0.0
1636285,,0.0,0.0
1636314,,62.5,100.0
1636522,0.0,0.0,26.78
1636876,,,39.44
1636917,,54.55,31.82
1637003,,25.0,75.0
1637351,,0.0,37.5
1637673,,0.0,0.0
1637683,,,14.29
1638010,0.0,25.0,50.0
1638091,51.52,,100.0
1638277,0.0,16.67,0.0
1638545,,,100.0
1639049,0.0,,0.0
1639256,0.0,50.0,0.0
1639566,,,62.5
1639670,,,33.33
1640031,0.0,51.52,0.0
1640490,,39.33,50.0
1640606,,,50.0
1640771,,,0.0
1640892,,0.0,19.05
1640962,33.33,0.0,0.0
1641198,25.0,25.0,44.44
1641422,,,50.0
1641556,0.0,0.0,50.0
1641750,100.0,,75.0
1641835,0.0,,61.29
1641868,100.0,0.0,20.0
1641941,25.0,75.0,28.6
1642530,,,0.0
1643558,,17.18,26.09
1643939,0.0,25.0,50.0
1644198,,,20.0
1644215,,,0.0
1644422,,,34.44
1644596,23.53,26.09,9.09
1645000,,0.0,40.0
1645066,,,23.68
1645737,41.99,33.33,39.29
1645769,0.0,,50.51
1645830,100.0,,45.07
1646106,,,0.0
1646240,34.17,,25.0
1646322,,33.33,48.0
1646387,33.33,29.63,33.33
1646540,41.38,,33.33
1646783,,29.63,50.0
1647457,0.0,14.29,33.33
1647538,,,28.0
1647559,,0.0,0.0
1647597,100.0,66.67,100.0
1647604,0.0,,45.45
1647737,,0.0,36.33
1648987,66.67,47.5,100.0
1649198,,32.29,35.29
1649501,40.91,,25.0
1649762,32.5,,47.06
1649780,,,50.0
1649960,,,12.5
1650150,,0.0,37.78
1650337,,,51.16
1650683,,11.11,0.0
1650716,25.0,,50.0
1650757,,0.0,33.33
1650785,50.0,0.0,14.29
1651073,0.0,31.36,50.0
1651233,0.0,32.16,33.33
1651298,34.59,,0.0
1651598,50.0,0.0,27.4
1651689,,,14.71
1651941,,0.0,0.0
1652031,,,37.5
1652049,,,50.0
1652146,,,0.0
1652211,0.0,39.39,33.33
1652345,38.37,30.77,66.67
1652451,,28.15,25.0
1652962,0.0,100.0,39.39
1653117,,31.58,44.44
1653187,,0.0,100.0
1653776,100.0,18.18,50.0
1653910,0.0,,23.53
1654121,22.22,0.0,29.41
1654231,28.57,,29.33
1654265,100.0,46.24,38.28
1654736,13.33,50.0,33.33
1654764,,42.55,42.86
1655012,,,32.79
1655229,0.0,,48.15
1655332,,36.36,40.0
1655398,,29.23,46.67
1655482,32.63,0.0,0.0
1655674,33.16,28.26,0.0
1655700,25.0,20.93,25.0
1655939,,,0.0
1656290,,,33.33
1656796,68.18,,28.57
1657028,25.0,85.71,50.0
1657364,62.5,52.94,50.0
1657476,24.18,,45.45
1657610,27.78,,33.33
1658042,,,0.0
1658099,22.39,25.0,17.39
1658458,,,0.0
1658526,,,23.68
1658527,50.0,66.67,36.59
1658617,,,0.0
1658631,,,0.0
1658676,47.11,0.0,28.81
1658906,39.02,25.0,36.84
1659451,,36.36,50.0
1659588,0.0,23.08,0.0
1659828,28.03,0.0,66.67
1659963,,0.0,36.92
1660178,23.74,,17.24
1660427,,,27.78
1660523,55.0,0.0,0.0
1661209,27.03,33.33,50.0
1661358,0.0,0.0,27.27
1661462,,,66.67
1661928,100.0,,70.59
1661938,50.0,78.95,100.0
1662383,,,23.08
1662984,,,25.0
1662998,0.0,,60.0
1663001,58.33,100.0,55.74
1663352,,0.0,50.0
1663383,40.0,20.0,45.16
1663919,41.72,,100.0
1664443,66.67,,50.0
1664597,,,45.1
1664657,0.0,44.44,25.0
1664755,,100.0,54.55
1665365,100.0,31.91,20.0
1665540,33.33,0.0,56.52
1665673,0.0,50.0,31.71
1666041,,0.0,46.67
1666116,100.0,57.14,33.33
1666569,,,46.67
1666620,35.59,,0.0
1666765,,0.0,0.0
1667004,14.29,38.91,66.67
1667023,37.21,50.0,0.0
1667136,,,27.78
1667460,,100.0,51.56
1667773,,21.18,0.0
1667969,41.18,,47.56
1667977,0.0,54.29,50.0
1668533,45.83,50.0,53.6
1668575,,50.0,0.0
1669208,,26.67,44.44
1669279,100.0,33.33,46.42
1669475,,23.08,50.0
1669634,0.0,25.0,40.0
1669665,,50.0,0.0
1669860,,,55.17
1670129,33.33,0.0,20.0
1670308,50.0,100.0,50.0
1670652,0.0,0.0,0.0
1670665,,,24.32
1671066,0.0,28.57,0.0
1671448,0.0,24.14,20.0
1671558,31.48,,19.05
1671639,12.73,50.0,31.03
1671729,,100.0,0.0
1672009,,41.07,42.86
1672197,,25.0,0.0
1672308,37.5,0.0,50.0
1672536,57.14,,100.0
1672632,100.0,,46.19
1672778,,,33.33
1672803,,33.33,0.0
1672804,,,0.0
1672895,0.0,,26.32
1672897,20.97,0.0,7.69
1672972,14.29,10.53,0.0
1673062,,33.33,60.0
1673376,,0.0,1.89
1673391,50.0,15.38,8.33
1673616,,0.0,80.0
1673776,100.0,,37.5
1673842,100.0,100.0,81.82
1675492,,69.23,54.88
1675586,,0.0,0.0
1675789,,,50.0
1675804,,0.0,45.45
1675875,,,0.0
1675954,14.29,30.77,37.14
1675976,,,0.0
1676127,,,0.0
1676224,0.0,,34.78
1676363,,64.14,0.0
1676444,,0.0,39.13
1677057,,0.0,0.0
1677209,20.0,0.0,28.57
1677272,25.0,0.0,30.16
1677424,0.0,66.67,33.33
1677835,,21.43,0.0
1677912,75.0,0.0,53.74
1677925,,0.0,43.84
1677948,,43.02,50.0
1678010,,,0.0
1678053,15.79,33.33,66.67
1678148,45.83,100.0,57.14
1678362,80.0,32.34,29.81
1678455,0.0,33.33,50.0
1678539,18.75,0.0,12.5
1678556,,,50.0
1678614,,,6.67
1678718,0.0,38.78,0.0
1678729,50.0,34.78,25.0
1678813,,0.0,12.5
1679045,,,0.0
1679084,27.17,26.32,29.63
1679187,66.67,14.29,30.77
1679286,60.0,50.0,53.33
1679310,65.31,46.15,70.95
1679342,,,0.0
1679414,,,47.37
1679537,30.0,30.65,65.0
1679602,55.46,,67.95
1679680,0.0,25.0,18.24
1679775,22.22,0.0,0.0
1679849,100.0,57.14,64.44
1679863,60.71,53.96,64.0
1680256,0.0,17.74,0.0
1680422,0.0,0.0,26.42
1680836,,,36.67
1680919,0.0,25.0,100.0
1680957,18.92,15.49,10.0
1681272,32.43,,44.44
1681414,0.0,0.0,48.89
1681451,,,13.33
1682070,,,50.0
1682339,16.67,,22.73
1682419,,31.25,50.0
1682509,,,42.42
1682820,,25.6,38.46
1682826,,,12.0
1682924,25.0,23.53,23.53
1683141,,37.5,0.0
1683264,100.0,25.0,33.33
1683466,,0.0,0.0
1683718,,0.0,50.0
1683943,,,26.67
1684058,,0.0,34.62
1684247,,,70.0
1684486,25.0,50.0,0.0
1684670,,,0.0
1684977,17.07,17.54,7.14
1686001,0.0,21.28,0.0
1686024,35.59,,50.0
1686291,0.0,20.62,0.0
1686471,,,37.5
1686485,0.0,50.0,47.29
1686604,0.0,,0.0
1687613,7.69,0.0,0.0
1687746,,,43.48
1688340,0.0,,62.5
1688378,35.21,,50.0
1688441,0.0,27.27,42.11
1688785,65.12,0.0,66.67
1689049,0.0,,42.86
1689144,36.36,0.0,26.47
1689290,,,20.0
1689607,,100.0,56.02
1689609,,,25.0
1689706,,0.0,0.0
1690193,35.48,66.67,0.0
1690199,,32.14,40.0
1690281,0.0,17.86,0.0
1690429,,75.0,52.17
1690588,,44.44,83.33
1690692,,100.0,81.82
1690765,,,100.0
1690848,51.35,,0.0
1690982,100.0,36.08,0.0
1691146,100.0,31.82,33.33
1691231,,39.23,0.0
1691311,,0.0,38.67
1691423,,14.29,20.0
1691511,,,37.5
1691515,,,0.0
1691517,100.0,0.0,6.82
1691723,0.0,,0.0
1691769,,0.0,28.57
1692070,0.0,0.0,0.0
1692706,0.0,27.22,0.0
1692906,100.0,50.0,10.0
1693173,,100.0,100.0
1693593,48.72,100.0,65.53
1693859,66.67,45.45,66.67
1693947,,,22.58
1694043,,37.12,33.33
1694368,26.98,0.0,30.43
1695163,25.53,32.82,34.78
1695680,,50.0,22.22
1695766,37.78,28.21,26.67
1695906,41.18,53.19,52.17
1696030,,,11.11
1696044,0.0,36.84,33.33
1696153,,0.0,11.11
1696326,23.4,0.0,25.84
1696560,,0.0,46.42
1696578,30.77,,41.67
1696731,0.0,,23.33
1696795,,,47.92
1696979,,,18.18
1697099,0.0,2.44,16.67
1697109,50.0,0.0,0.0
1697320,75.0,,25.0
1697459,0.0,0.0,32.26
1697755,100.0,100.0,44.68
1697798,,31.82,26.92
1698073,50.0,35.0,52.63
1698153,100.0,23.81,0.0
1698557,63.43,25.0,100.0
1698576,,,75.0
1698645,,,100.0
1698887,0.0,39.29,42.86
1698987,24.08,22.22,35.71
1699210,33.33,0.0,0.0
1699750,,20.0,20.0
1699833,,,31.58
1699979,,33.87,43.33
1700321,,61.33,51.72
1700430,20.0,,22.22
1700513,,50.0,50.0
1700845,33.33,0.0,51.85
1700874,,0.0,25.0
1700963,,,33.33
1701776,25.93,25.64,16.67
1701975,,,32.0
1702789,100.0,,27.45
1702943,0.0,34.78,100.0
1702990,0.0,47.67,57.14
1703491,27.27,0.0,0.0
1703505,56.0,,14.29
1703536,,,33.33
1703686,,,51.72
1703886,,33.33,50.0
1704166,76.92,0.0,67.21
1704300,,,0.0
1704346,0.0,0.0,33.33
1704458,34.19,100.0,100.0
1704529,23.08,32.32,10.81
1704724,,33.33,42.31
1705598,25.0,44.52,76.92
1705725,33.33,,36.11
1706309,,,50.0
1706564,100.0,100.0,0.0
1706605,,0.0,0.0
1706888,,,50.0
1707091,100.0,48.82,50.0
1707520,,35.25,53.33
1707560,100.0,50.0,50.0
1708647,,29.25,33.33
1708751,0.0,60.0,34.33
1708801,100.0,36.0,100.0
1708868,0.0,25.0,22.54
1709033,,,20.0
